page,region_id,reading_order_start,reading_order_end,confidence,empty,needs_review,review_reasons,low_confidence_line_count,crop_path,text_preview
page_0010,page_0010_raw_0131,10,10,0.9383,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0131.png,سجل التجارة يمكن الجمهور من الحصول على المعلومات الوافية عن كل / المؤسسات التجارية التي تعمل في سورية / ٢وهو أيضاً أداة للشهر يقصد بها جعل من درجاته نافذة في حق الغير عند وجود / نص قانوني صريح بهذا المعنى
page_0010,page_0010_raw_0122,11,11,0.9612,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0122.png,سجل التجارة يمكن الجمهور من الحصول على المعلومات الوافية عن كل / المؤسسات التجارية التي تعمل في سورية
page_0010,page_0010_raw_0126,12,12,0.945,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0126.png,٢ـوهو أيضاً أداة للشهر يقصد بها جعل من درجاته نافذة في حق الغير عند وجود / نص قانوني صريح بهذا المعنى
page_0010,page_0010_raw_0121,13,13,0.8654,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0121.png,المادة ٤٤
page_0010,page_0010_raw_0119,14,14,0.9563,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0119.png,١ينظم لدى وزارة الاقتصاد والتجارة سجل خاص بفروع المؤسسات التجارية / والشركات التي يوجد مركزها خارج سورية
page_0010,page_0010_raw_0116,15,15,0.9543,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0116.png,٢ينظم لدى وزارة الاقتصاد والتجارة فى كل محافظة سجل لتسجيل أسماء التجار / والشركات التجارية والشركات المدنية وباقي المؤسسات التجارية يُطّلق عليها / سجل التجارة
page_0010,page_0010_raw_0117,16,16,0.9461,False,False,,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0117.png,يتولى مسك السجل موظف يُطلق عليه أمين سجل التجارة وعليه أن يباشر / وظيفته أن يحلف اليمين أمام محكمة البداية المدنية، على أن يقوم بوظيفته / بشرف وأمانة
page_0010,page_0010_raw_0120,17,17,,True,True,empty_clean_ocr_text,0,layout_output\raw_box_crops\page_0010\page_0010_raw_0120.png,
page_0011,page_0011_raw_0132,1,1,0.9473,False,False,,0,layout_output\raw_box_crops\page_0011\page_0011_raw_0132.png,تسجل أسماء التجار الذي تكون متاجرهم الرئيسية في سورية، مهما كانت / جنسيتهم
page_0011,page_0011_raw_0134,2,2,0.945,False,False,,0,layout_output\raw_box_crops\page_0011\page_0011_raw_0134.png,المادة ٢٥ / ١يجب على كل تاجر أن يطلب من أمين سجل التجارة في المحافظة التي يوجد / فيها مركزه الرئيسي أن يسجل اسمه في سجل التجارة في خلال شهر واحد من / تاريخ فتح المحل أو شرائه / على التاجر أن يقدم تصريحاً في نسختين موقعتين منه يذكر فيه ما يلي / أ-اسمه ونسبته / باسمه التجاري إذا اختلف عن اسمه وعنوانه 
page_0011,page_0011_raw_0135,3,3,0.8181,False,False,,0,layout_output\raw_box_crops\page_0011\page_0011_raw_0135.png,المادة ٢٥
page_0011,page_0011_raw_0133,4,4,,True,True,empty_clean_ocr_text,0,layout_output\raw_box_crops\page_0011\page_0011_raw_0133.png,
page_0012,page_0012_raw_0140,1,1,0.9171,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0140.png,المادة٢٦
page_0012,page_0012_raw_0142,2,2,0.936,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0142.png,المادة٦ / ١يجب أن يذكر في سجل التجارة / أـ كل تعديل يتعلّق بالأمور التي تقضي المادة السابقة بقيدها في السجل / بشهادات الاختراع التي يستثمرها التاجر والعلامات التي يستعملها للمصنع / أو التجارة / جالأحكام والقرارات القاضية بتعيين وصيّ عليه أو قيّم أو مساعد قضائي / للتاجر المسجل أو بالحجر عليه أو برفع 
page_0012,page_0012_raw_0137,3,3,0.9475,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0137.png,١يجب أن يذكر في سجل التجارة / أـ كل تعديل يتعلّق بالأمور التي تقضي المادة السابقة بقيدها في السجل / بشهادات الاختراع التي يستثمرها التاجر والعلامات التي يستعملها للمصنع / أو التجارة / جالأحكام والقرارات القاضية بتعيين وصيّ عليه أو قيم أو مساعد قضائي / للتاجر المسجل أو بالحجر عليه أو برفع هذه التدابي
page_0012,page_0012_raw_0139,4,4,0.8777,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0139.png,المادة٢٧
page_0012,page_0012_raw_0141,5,5,0.9693,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0141.png,إن الشركات التي يكون مركزها الرئيسي في سورية مهما كانت جنسيتها، يجب / تسجيلها في سجل التجارة المختص بمنطقة مركزها الرئيسي، ويجب على / مديريها وأعضاء مجلس إدارتها أن يطلبوا التسجيل في خلال الشهر الذي يلي / تأسيسها
page_0012,page_0012_raw_0138,6,6,0.9427,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0138.png,٢حويقدم طالبو التسجيل إلى أمين سجل التجارة صورة مصدقة عن صك تأسيس / الشركة أو نظامها الأساسي وخلاصة لهذا الصك أو النظام مُعدّة للشهر ومنظمة / على نسختين ومشتملة على الطوابع وعلى تواقيع طالبي التسجيل ومتضمنه / بوجه خاص البيانات الآتية
page_0012,page_0012_raw_0136,7,7,0.8189,False,False,,0,layout_output\raw_box_crops\page_0012\page_0012_raw_0136.png,١
page_0013,page_0013_raw_0147,1,1,0.9551,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0147.png,أ اسم ونسبة كل من الشركاء ما عدا المساهمين وجنسية كل منهم موضحة / وفقاً لما ورد في الفقرة د من المادة ٢٥وتاريخ ولادته ومحلها / باسم الشركة التجاري أو عنوانها / جموضوع الشركة / د الأماكن التي فيها مركز الشركة أو فروعها ومتاجرها في سورية أو خارجها / هـأسماء الشركاء أو غير المرخص لهم بإدارة الشركة وتدب
page_0013,page_0013_raw_0144,2,2,0.9525,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0144.png,أ اسم ونسبة كل من الشركاء ما عدا المساهمين وجنسية كل منهم موضحة / وفقاً لما ورد في الفقرة د من المادة ٢٥وتاريخ ولادته ومحلها / باسم الشركة التجاري أو عنوانها / جموضوع الشركة / د الأماكن التي فيها مركز الشركة أو فروعها ومتاجرها في سورية أو خارجها / هأسماء الشركاء أو غير المرخص لهم بإدارة الشركة وتدبي
page_0013,page_0013_raw_0145,3,3,0.8959,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0145.png,المادة٢٨
page_0013,page_0013_raw_0149,4,4,0.9526,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0149.png,يجب أن يذكر أيضاً فى سجل التجارة / ١كل تعديل يختص بالأمور واجب تسجيلها أو الوثائق الواجب إيداعها بمقتضى / المادة السابقة / ٢الاسم والنسبة وتاريخ الولادة ومحلها والجنسية لكل من مديري الشركة وأعضاء / مجلس إدارتها ومديريها المعينين لمدّة وجودها أما طلب التسجيل فيقدمه المديرون / وأعضاء مجلس الإدارة القا
page_0013,page_0013_raw_0148,5,5,0.9569,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0148.png,الاسم والنسبة وتاريخ الولادة ومحلها والجنسية لكل من مديري الشركة وأعضاء / مجلس إدارتها ومديريها المعينين لمدّة وجودها أما طلب التسجيل فيقدمه المديرون / وأعضاء مجلس الإدارة القائمون بوظائفهم في وقت وجوب التسجيل
page_0013,page_0013_raw_0146,6,6,0.9703,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0146.png,الشركات التجارية المؤسسة خارج الأراضي السورية ولها فروع أو وكالات في / سورية وكذلك التجار الذين لهم مركز رئيسي في الخارج وفروع أو وكالات في سورية / مهما كانت جنسيتهم
page_0013,page_0013_raw_0143,7,7,0.7999,False,False,,0,layout_output\raw_box_crops\page_0013\page_0013_raw_0143.png,١٣
page_0014,page_0014_raw_0161,1,1,0.9283,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0161.png,المادة ٢٩
page_0014,page_0014_raw_0150,2,2,0.9665,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0150.png,يخضع تسجيل مثل تلك الفروع أو الوكالات لأحكام القانون الخاص بتسجيلها / في سورية
page_0014,page_0014_raw_0158,3,3,0.8966,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0158.png,الشركات المدنية
page_0014,page_0014_raw_0162,4,4,0.9479,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0162.png,المادة٣
page_0014,page_0014_raw_0152,5,5,0.9437,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0152.png,١يحدث فى أمانة سجل التجارة سجل خاص بالشركات المدنية التي يقع / مركزها الرئيسي في المحافظة تسجل فيه الشركات وفق أحكام المادتين ٢٧ / و٢٨من هذا القانون باستثناء ما يتوقف العمل به على الصفة التجارية / للشركة
page_0014,page_0014_raw_0156,6,6,0.9413,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0156.png,٢ تسجل الشركات المدنية التي يقع مركزها خارج سورية أو لها فرع أو وكالة في / سجل خاص تابع لسجل الفروع والوكالات العائدة للمؤسسات أو الشركات القائمة / خارج سورية وذلك وفق القانون الخاص بها
page_0014,page_0014_raw_0153,7,7,0.9547,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0153.png,٣ـ على الشركات المذكورة في الفقرتين السابقتين تسجيل نفسها في السجل المذكور / وإيداع صك تأسيسها ونظامها الأساسي ديوان محكمة البداية في مركزها إذا / أرادت الاحتجاج بشخصيتها الإعتبارية حيال الغير
page_0014,page_0014_raw_0157,8,8,0.911,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0157.png,المادة٣
page_0014,page_0014_raw_0155,9,9,0.9529,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0155.png,إذا توفي تاجر أو انقطع عن تعاطى تجارته أو إذا انحلّت إحدى الشركات وجب / شطب التسجيل المختص بهما فى سجل التجارة
page_0014,page_0014_raw_0160,10,10,0.9355,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0160.png,٢ويجري هذا الشطب مباشرة بمقتضى قرار يصدره أمين سجل التجارة
page_0014,page_0014_raw_0159,11,11,0.9031,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0159.png,المادة ٣٢
page_0014,page_0014_raw_0151,12,12,0.9454,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0151.png,١كل قيد فى سجل التجارة لم يحدد له ميعاد فى المواد السابقة يجب طلب إجرائه / في خلال شهر يبتدئ من تاريخ الوثيقة أو العمل الذي يراد قيده / أما الأحكام والقرارات فيبتدى ميعادها من يوم صدورها
page_0014,page_0014_raw_0163,13,13,0.9677,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0163.png,أما الأحكام والقرارات فيبتدئ ميعادها من يوم صدورها
page_0014,page_0014_raw_0154,14,14,0.6798,False,False,,0,layout_output\raw_box_crops\page_0014\page_0014_raw_0154.png,3
page_0015,page_0015_raw_0185,1,1,,True,True,empty_clean_ocr_text,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0185.png,
page_0015,page_0015_raw_0167,2,2,0.96,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0167.png,المادة ٣٣
page_0015,page_0015_raw_0166,3,3,0.9494,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0166.png,إن جميع التسجيلات والقيود في سجل التجارة تجري بعد تصريح يقدم وفاقاً / للصيغ التي نص عليها
page_0015,page_0015_raw_0169,4,4,0.9276,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0169.png,المادة ٣٤
page_0015,page_0015_raw_0164,5,5,0.941,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0164.png,على أمين سجل التجارة أن يرفض إجراء القيود المطلوبة إذا تبين له أن / التصريحات المقدمة لا تشتمل على كل البيانات المنصوص عليها أو كانت تتعارض / مع الوثائق الثبوتية المرفقة بها أو مع أحكام القانون
page_0015,page_0015_raw_0170,6,6,0.8743,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0170.png,المادة ٣٥
page_0015,page_0015_raw_0184,7,7,0.946,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0184.png,١يجوز لكل شخص أن يطلب إعطاءه نسخة عن القيود المدرجة في السجل مقابل
page_0015,page_0015_raw_0175,8,8,0.9455,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0175.png,يجوز لكل شخص أن يطلب إعطاءه نسخة عن القيود المدرجة فى السجل مقابل / رسم يحدد من الوزير المختص / ٢ولأمين السجل عند الإقتضاء أن يعطى شهادة بعدم وجود قيود / ٣ويصدّق أمين السجل مطابقة النسخ للأصل
page_0015,page_0015_raw_0182,9,9,0.9385,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0182.png,رسم يحدد من الوزير المختص
page_0015,page_0015_raw_0181,10,10,0.944,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0181.png,٢ـولأمين السجل عند الإقتضاء أن يعطي شهادة بعدم وجود قيود
page_0015,page_0015_raw_0179,11,11,0.9352,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0179.png,٣ـويصدّق أمين السجل مطابقة النسخ للأصل
page_0015,page_0015_raw_0172,12,12,0.8902,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0172.png,المادة٣٦
page_0015,page_0015_raw_0178,13,13,0.9428,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0178.png,لا يجوز أن يذكر في النسخ التي يسلمها أمين السجل
page_0015,page_0015_raw_0176,14,14,0.8446,False,False,,1,layout_output\raw_box_crops\page_0015\page_0015_raw_0176.png,لا يجوز أن يذكر في النسخ التي يسلمها أمين السجل / الأحكام المعلنة للإفلاس إذا كان المفلس قد استرد اعتباره / s / الأحكام القاضية بالحجر أو تعيين مساعد قضائى إذا كان قد صدر القرار برفع / الحجر أو المساعدة القضائية
page_0015,page_0015_raw_0180,15,15,0.6353,False,False,,1,layout_output\raw_box_crops\page_0015\page_0015_raw_0180.png,١الأحكام المعلنة للإفلاس إذا كان المفلس قد استرد اعتباره / f
page_0015,page_0015_raw_0177,16,16,0.9392,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0177.png,ـ الأحكام القاضية بالحجر أو تعيين مساعد قضائي إذا كان قد صدر القرار برفع / الحجر أو المساعدة القضائية
page_0015,page_0015_raw_0183,17,17,0.9356,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0183.png,الحجر أو المساعدة القضائية
page_0015,page_0015_raw_0174,18,18,0.9124,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0174.png,المادة٣٧
page_0015,page_0015_raw_0165,19,19,0.9595,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0165.png,كل تاجر وكل شركة ملزمين بالتسجيل يجب عليهما أن يذكرا المكان الذي / سجلا فيه ورقم هذا التسجيل في مراسلاتهما وفواتيرهما ومذكرات التسليم والتعريفات / والمنشورات وسائر الأوراق الصادرة عنهما
page_0015,page_0015_raw_0171,20,20,0.8914,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0171.png,المادة٣٨
page_0015,page_0015_raw_0173,21,21,0.9368,False,False,,0,layout_output\raw_box_crops\page_0015\page_0015_raw_0173.png,١ـكل تاجر وكل شخص يكلف بإدارة شركة لا يطلب في المراعيد المنصوص / عليها إجراء القيود الإجبارية أو لايذكر ما يجب ذكره على المراسلات أو الفواتير
page_0015,page_0015_raw_0168,22,22,0.5534,False,True,low_clean_ocr_confidence,1,layout_output\raw_box_crops\page_0015\page_0015_raw_0168.png,١
page_0016,page_0016_raw_0192,1,1,0.9024,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0192.png,وغيرها من الأوراق الصادرة عن محله يعاقب بغرامة تتراوح بين ١٠٠٠٠ / عشرة آلاف و٥٠٠٠٠ وخمسين ألف ليرة سورية
page_0016,page_0016_raw_0199,2,2,0.9404,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0199.png,وغيرها من الأوراق الصادرة عن محله يعاقب بغرامة تتراوح بين ١٠٠٠٠ / عشرة آلاف و٥٠٠ وخمسين ألف ليرة سورية / ٢ـتحكم بهذه الغرامة محكمة البداية المدنية بناءَ على طلب أمين سجل التجارة أو / النيابة العامة بعد سماع أقوال صاحب الشأن أو دعوته بحسب الأصول / ٣ـوإذا لم يجر المحكوم عليه أثناء القيد فى أثناء هذا ا
page_0016,page_0016_raw_0198,3,3,0.4931,False,True,low_clean_ocr_confidence,2,layout_output\raw_box_crops\page_0016\page_0016_raw_0198.png,ةيي ي ية و ي و ة ويي ول ل ي د / و ة ي يه هي و ل لي ي هي يلي
page_0016,page_0016_raw_0201,4,4,0.9514,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0201.png,النيابة العامة بعد سماع أقوال صاحب الشأن أو دعوته بحسب الأصول
page_0016,page_0016_raw_0200,5,5,0.7652,False,False,,1,layout_output\raw_box_crops\page_0016\page_0016_raw_0200.png,٣ـوإذا لم يجر المحكوم عليه أثناء القيد فى أثناء هذا الميعاد يحكم بغرامة جديدة / ± / ٤–أما أمناء السجل الذين لا يعملون بمقتضى هذه الأحكام فيخضعون للعقوبات / المسلكية المنصوص عليها في القانون الأساسي للعاملين في الدولة
page_0016,page_0016_raw_0202,6,6,0.963,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0202.png,المسلكية المنصوص عليها في القانون الأساسي للعاملين في الدولة
page_0016,page_0016_raw_0193,7,7,0.8564,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0193.png,المادة ٣٩
page_0016,page_0016_raw_0204,8,8,0.9509,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0204.png,١ـكل بيان غير صحيح يقدم عن سوع نية للتسجيل أو للقيد فى سجل التجارة / يعاقب مقدمه بغرامة تتراوح بين ١٠٠٠ ألف و٥٠٠٠ خمسة لاف ليرة / سورية وبالحبس من شهر واحد إلى ستة أشهر، أو بإحدى هاتين العقوبتين / ولا يحول ذلك دون العقوبات التى يمكن الحكم بها وفاقاً للقوانين الخاصة ولقانون / العقوبات من أجل الجرائم 
page_0016,page_0016_raw_0197,9,9,0.9506,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0197.png,١كل بيان غير صحيح يقدم عن سوء نية للتسجيل أو للقيد في سجل التجارة / يعاقب مقدمه بغرامة تتراوح بين ١٠٠٠ ألف و٥٠٠٠خمسة آلاف ليرة / سورية وبالحبس من شهر واحد إلى ستة أشهر، أو بإحدى هاتين العقوبتين / ولا يحول ذلك دون العقوبات التى يمكن الحكم بها وفاقاً للقوانين الخاصة ولقانون / العقوبات من أجل الجرائم ا
page_0016,page_0016_raw_0194,10,10,0.9312,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0194.png,١ـكل بيان غير صحيح يقدم عن سوء نية للتسجيل أو للقيد في سجل التجارة / يعاقب مقدمه بغرامة تتراوح بين ١٠٠٠ ألف و٥٠٠٠ خمسة آلاف ليرة / سورية وبالحبس من شهر واحد إلى ستة أشهر، أو بإحدى هاتين العقوبتين
page_0016,page_0016_raw_0196,11,11,0.9471,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0196.png,٢ـولا يحول ذلك دون العقوبات التى يمكن الحكم بها وفاقاً للقوانين الخاصة ولقانون / العقوبات من أجل الجرائم الناشئة عن البيان غير الصحيح
page_0016,page_0016_raw_0195,12,12,0.9587,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0195.png,٣وللمحكمة الجزائية التي تصدر الحكم أن تأمر بتصحيح البيان المشار إليه على / الوجه الذي تعينه
page_0016,page_0016_raw_0188,13,13,0.8399,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0188.png,المادة ٤
page_0016,page_0016_raw_0203,14,14,0.9542,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0203.png,١البيانات المسجلة سواء أكانت اختيارية أم إجبارية، تعتبر نافذة في حق الغير / اعتباراً من تاريخ تسجيلها / ٢ـولا يحول تطبيق العقوبات المقدمة دون نفاذ القاعدة المنصوص عليها بالفقرة / السابقة
page_0016,page_0016_raw_0189,15,15,0.934,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0189.png,١البيانات المسجلة سواء أكانت اختيارية أم إجبارية، تعتبر نافذة في حق الغير / اعتباراً من تاريخ تسجيلها
page_0016,page_0016_raw_0191,16,16,0.9416,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0191.png,٢ولا يحول تطبيق العقوبات المقدمة دون نفاذ القاعدة المنصوص عليها بالفقرة / السابقة
page_0016,page_0016_raw_0190,17,17,0.9479,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0190.png,المادة٤١
page_0016,page_0016_raw_0186,18,18,0.9445,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0186.png,كل شخص طبيعي أو اعتباري يدعي بصفته التجارية أمام المحاكم أو يراجع / لمصلحته بالصفة ذاتها الدوائر الإدارية أو المؤسسات العامة، لا يسمح ادعاؤه ولا / تقبل مراجعته ما لم يكن مسجلاً في سجل التجارة
page_0016,page_0016_raw_0187,19,19,0.647,False,False,,0,layout_output\raw_box_crops\page_0016\page_0016_raw_0187.png,١٧
page_0017,page_0017_raw_0210,1,1,0.8926,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0210.png,المادة ٤٢
page_0017,page_0017_raw_0205,2,2,0.9549,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0205.png,١ تفصل محكمة البداية المدنية في المحافظة التي يوجد فيها سجل التجارة، في / كل خلاف يقع بين أمين سجل التجارة وأصحاب العلاقة، بقرار يتخذ في غرفة / المذاكرة، وعليها إصدار قرارها خلال شهر من تاريخ الادعاء
page_0017,page_0017_raw_0206,3,3,0.9436,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0206.png,٢يخضع قرار محكمة البداية المدنية للطعن بطريق الاستئناف وعلى محكمة / الاستئناف أن تفصل فيه بصورة نهائية وبقرار غير قابل للطعن يصدر خلال / ثلاثة أشهر من تاريخ تقديم الطعن
page_0017,page_0017_raw_0211,4,4,0.4917,False,True,low_clean_ocr_confidence,3,layout_output\raw_box_crops\page_0017\page_0017_raw_0211.png,رة / ل / لعل / ي ي لي
page_0017,page_0017_raw_0215,5,5,0.9981,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0215.png,المتجر
page_0017,page_0017_raw_0214,6,6,0.971,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0214.png,المادة ٤٣
page_0017,page_0017_raw_0208,7,7,0.9446,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0208.png,المتجر مجموعة عناصر مادية وغير مادية تهدف إلى مارسة مهنة تجارية / يشتمل المتجر مبدئياً على الاسم التجاري والعنوان التجاري والشعار وحق / الاتصال بالزيائن وحق الاستئجار المنصوص عليه فى قوانين الإيجار الخاصة / وتعديلاتهاء، والتجهيزات والعدد الصناعية والأثاث والبراءات والإجازات والرسوم / والنماذج، ما لم
page_0017,page_0017_raw_0212,8,8,0.9575,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0212.png,المادة ٤٤
page_0017,page_0017_raw_0209,9,9,0.9421,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0209.png,١إن حقوق صاحب المتجر على مختلف عناصره تتظمها القوانين الخاصة بهذه / العناصر والمبادي الحقوقية العامة / أما المتجر كمجموعة فيخضع لأحكام هذا القانون
page_0017,page_0017_raw_0213,10,10,0.9556,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0213.png,٢ـأما المتجر كمجموعة فيخضع لأحكام هذا القانون
page_0017,page_0017_raw_0207,11,11,0.6945,False,False,,0,layout_output\raw_box_crops\page_0017\page_0017_raw_0207.png,١٧
